"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-09",,"72","88","58"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-10",,"70","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-11",,"67","83","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-12",,"67","84",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-13",,"71","86","57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-14",,"72","84","62"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-15",,"69","86","63"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-16",,"69","85","57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-17",,"69","85","56"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-18",,"68","85","54"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-19",,"67","85","53"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-20",,"67","85","51"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-21",,"69","89","53"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-22",,"71","91","54"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-23",,"74","94","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-24",,"72","92",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-25",,"67","85","52"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-26",,"69","85","53"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-27",,"67","86","50"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-28",,"69","87","51"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-29",,"68","87","55"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-30",,"72","93","53"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-01-31",,"74","94","56"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-01",,"74","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-02",,"76","95","57"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-03",,"76",,"65"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-04",,"75","90","65"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-05",,"76","92","60"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-06",,"77","98","64"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-07",,"78","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-08",,"77","92","62"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-09",,"75","91","54"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-10",,"74","91","58"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-11",,"77","93","58"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-12",,"79","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-13",,"76","91","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-14",,"77","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-15",,"75","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-16",,"76","92","61"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-17",,"78","93","67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-18","6.37","79","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-19","0.00","83","95","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-20",,"80","95","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-21",,"82","94",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-22",,"81","97","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-23",,"76","95","66"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-24",,"81","99","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-25",,"83","98",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-26",,"82","97","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-27",,"84","93",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-02-28",,"82","94",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-01",,"82","96","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-02",,"80","95","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-03",,"82","95","71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-04",,"83","98","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-05",,"77","89",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-06",,"78","96",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-07",,"82","96","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-08",,"77","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-09","0.91","80","93","67"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-10","0.00","80","94",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-11",,"82","95","71"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-12",,"81","96",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-13",,"82","97","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-14",,"84","98","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-15",,"83","99","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-16",,"84","99","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-17",,"82",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-18",,"80","97",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-19",,"82","100","69"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-20",,"87","103","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-21",,"86","102","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-22",,"84","99","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-23","0.16","80","92",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-24","0.04","82","94","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-25","0.00","82","98",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-26","2.24","81","92","70"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-27","0.00","84","96",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-28",,"83",,"78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-29",,"85","94","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-30",,"83","92","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-03-31",,"80","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-01",,"83","94","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-02",,"84","94",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-03",,"85","98","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-04",,"81",,"77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-05",,"88","104","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-06",,"89","105","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-07",,"89","104","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-08",,"89","102","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-09",,"86","97","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-10",,"86","98",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-11",,"87","99","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-12",,"87","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-13",,"79",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-14","0.20","80","94","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-15","0.00","82","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-16","0.00","87","99","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-17",,"87","102","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-18",,"82","99",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-19",,"82","100","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-20","0.02","88","103","72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-21","0.00","91","107","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-22",,"91","107","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-23",,"88","108","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-24",,"89","106","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-25",,"90","107","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-26",,"89","102","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-27",,"89","102","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-28",,"91","105","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-29",,"89","104",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-04-30",,"87","101",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-01",,"87","101","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-02","0.04","87","102","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-03","0.00","89","103","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-04",,"90","108","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-05",,"87","104",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-06","0.16","87","98","68"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-07","0.00","89","101","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-08","0.00","92","104","83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-09",,"90","101",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-10",,"93","109","83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-11",,"92","112",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-12",,"91","105","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-13",,"89","102",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-14",,"91","102","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-15",,"86","103",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-16",,"82","101",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-17",,"87","100","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-18",,"84","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-19",,"87","100","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-20",,"89","101","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-21",,"90","102","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-22",,"90","101","83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-23",,"91","105","83"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-24","0.04","89","101","85"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-25","0.00","92","110","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-26","0.02","92","110","82"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-27","0.00","90","104",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-28","0.20","88","101","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-29","0.28","89","100","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-30","0.00","88","101","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-05-31","0.04","89","102","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-01","0.00","85","98",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-02","0.00","87","100",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-03","0.02","83","96","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-04","0.20","87","98","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-05","0.00","87","98","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-06",,"86","97","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-07",,"85","96","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-08",,"86","96",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-09",,"85","98","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-10",,"85","94","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-11","0.08","81","88","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-12","2.87","79","81",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-13","6.97","81",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-14","0.00","82","87","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-15","0.02","78","84","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-16","0.20","83","92","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-17","0.00","84","91",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-18","0.04","85","90","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-19","0.00","86","93","81"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-20",,"84","92",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-21",,"84","95",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-22",,"83","92",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-23","0.75","81","91","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-24","1.22","81","85","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-25","0.03","81","88","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-26","1.34","80","89","74"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-27","0.04","82","88","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-28","0.00","83","88","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-29","1.46","78","79","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-06-30","1.06","82","91","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-01","0.00","85","92","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-02","0.00","85","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-03","0.04","82","86",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-04","6.97","78","80","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-05","2.83","80","85","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-06","1.10","81","86","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-07","0.43","81","87","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-08","2.87","80","83",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-09","2.13","80","85",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-10","0.51","81","83","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-11","0.28","80","81","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-12","0.00","83","87",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-13","0.00","84","91","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-14","0.02","83","90","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-15","0.01","81","85","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-16","3.19","76","79","73"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-17","2.76","78",,"75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-18","0.71","78","81","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-19","4.92","80",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-20","0.00","83","88",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-21","0.02","83","89","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-22","0.00","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-23","0.20","81","88","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-24","0.20","79","89",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-25","0.12","83","92","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-26","0.00","81","90",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-27","0.12","83",,"72"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-28","0.03","88","93","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-30","0.03","84","94","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-07-31","0.00","85","93","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-01",,"83","92",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-02","0.00","81","87",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-03","1.81","81","87","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-04","0.12","81","89",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-05","0.20","83","90","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-06","0.00","85","91","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-07","0.08","84","91","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-08","0.01","83","91","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-09","0.63","80","85",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-10","1.14","82","87","75"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-11","0.43","81",,"76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-12","0.24","86","90","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-13","0.01","82","85","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-14","0.28","82","87","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-15","0.08","84","88","79"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-16","0.55","84","89","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-17","0.00","84","91","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-18","0.02","82","86","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-19","0.00","82","87","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-21","0.31","83","91","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-22","2.13","83","88","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-23","0.03","84","89","80"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-24","0.04","82",,
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-25","0.00","81","92",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-26","1.61","85","94","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-27","0.00","85","93","78"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-28","0.43","82","89",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-29","0.67","79","85",
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-30","1.22","78","80","76"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-08-31","0.43","80","85","77"
"IN017111200","BHUBANESWAR, IN","20.25","85.833","46.0","2001-09-01","0.12","85",,"78"
